precip,snofall, snomlt,surq_gen,latq,wateryld,perc,et,tloss, eplant,esoil,surq_cont,cn,sw_init,sw_final,sw_ave, sw_300,sno_init,sno_final,snopack, pet,qtile, irr,surq_runon,latq_runon,overbank,surq_cha,surq_res,surq_ls,latq_cha,latq_res,latq_ls,flo_out
49.2,0,0,2.06,19.7,21.7,0.203,0.553,0,0,2.52E-02,2.06,43.3,233,238,235,55.6,0,0,0,0.561,0,0,0,0,0,2.06,0,0,19.7,0,0,4.99
7.95,0,0,0.154,16.3,16.5,0.108,0.438,0,0,2.04E-02,0.153,43.3,238,237,237,55.4,0,0,0,0.445,0,0,0,0,0,0.153,0,0,16.3,0,0,3.69
3.14,0,0,6.20E-03,12.7,12.7,8.91E-02,1.65,0,3.34E-03,0.153,6.12E-03,43.3,237,235,236,55.1,0,0,0,1.8,0,0,0,0,0,6.12E-03,0,0,12.7,0,0,2.78
5.13,0,0,1.70E-02,10.1,10.2,8.42E-02,2.05,0,1.37E-02,0.388,1.70E-02,43.3,235,234,235,55,0,0,0,2.61,0,0,0,0,0,1.70E-02,0,0,10.1,0,0,2.18
0.241,0,0,9.67E-06,7.47,7.47,7.04E-02,1.11,0,2.37E-02,0.555,0,43.3,234,232,233,54.2,0,0,0,2.08,0,0,0,0,0,0,0,0,7.47,0,0,1.53
7.64,0,0,1.42E-02,6.82,6.84,7.86E-02,1.57,0,2.09E-03,0.121,1.42E-02,43.3,232,233,233,54.7,0,0,0,1.67,0,0,0,0,0,1.42E-02,0,0,6.82,0,0,1.49
0.512,0,0,4.00E-06,5.05,5.05,6.31E-02,0.477,0,4.70E-04,3.35E-02,0,43.3,233,232,232,54.6,0,0,0,0.503,0,0,0,0,0,0,0,0,5.05,0,0,1.03
6.35E-02,0,0,3.18E-06,3.76,3.76,5.87E-02,1.25,0,3.00E-02,0.699,0,43.3,232,230,231,53.8,0,0,0,2.45,0,0,0,0,0,0,0,0,3.76,0,0,0.728
9.64E-02,0,0,2.67E-06,2.82,2.82,5.51E-02,0.939,0,2.46E-02,0.579,0,43.3,230,229,230,53.2,0,0,0,1.93,0,0,0,0,0,0,0,0,2.82,0,0,0.516
0,0,0,2.32E-06,2.13,2.13,5.19E-02,2.09,0,5.84E-02,1.35,0,43.3,229,227,228,51.8,0,0,0,4.44,0,0,0,0,0,0,0,0,2.13,0,0,0.365
3.18E-02,0,0,2.04E-06,1.63,1.63,4.93E-02,0.924,0,2.49E-02,0.578,0,43.3,227,226,227,51.2,0,0,0,1.92,0,0,0,0,0,0,0,0,1.63,0,0,0.26
10.7,0,0,1.83E-06,2.34,2.34,5.84E-02,2.52,0,2.73E-02,0.701,0,43.3,226,229,228,54.2,0,0,0,3.63,0,0,0,0,0,0,0,0,2.34,0,0,0.6
0.567,0,0,1.66E-06,1.76,1.76,4.73E-02,1.73,0,3.16E-02,0.759,0,43.3,229,228,229,53.4,0,0,0,3,0,0,0,0,0,0,0,0,1.76,0,0,0.386
0,0,0,1.52E-06,1.35,1.35,4.51E-02,0.534,0,1.51E-02,0.352,0,43.3,228,227,228,53,0,0,0,1.14,0,0,0,0,0,0,0,0,1.35,0,0,0.27
11.9,0,0,5.40E-03,3.11,3.12,6.51E-02,1.52,0,1.04E-03,9.29E-02,5.40E-03,43.3,227,229,228,54.2,0,0,0,1.58,0,0,0,0,0,5.40E-03,0,0,3.11,0,0,0.84
15.4,0,0,8.07E-02,5.72,5.8,8.25E-02,2.24,0,1.93E-02,0.526,8.07E-02,43.3,229,230,230,54.3,0,0,0,3.02,0,0,0,0,0,8.07E-02,0,0,5.72,0,0,1.77
1.11,0,0,1.26E-06,4.2,4.2,5.12E-02,1.66,0,1.45E-02,0.386,0,43.3,230,229,230,54,0,0,0,2.26,0,0,0,0,0,0,0,0,4.2,0,0,1.16
9.42,0,0,2.37E-02,4.68,4.71,6.59E-02,2.74,0,3.36E-02,0.859,2.37E-02,43.3,229,230,230,54.3,0,0,0,4.09,0,0,0,0,0,2.37E-02,0,0,4.68,0,0,1.25
0.22,0,0,1.15E-06,3.46,3.46,4.99E-02,1.4,0,3.22E-02,0.758,0,43.3,230,229,229,53.5,0,0,0,2.69,0,0,0,0,0,0,0,0,3.46,0,0,0.851
5.58,0,0,2.94E-03,3.25,3.26,5.37E-02,2.26,0,1.98E-02,0.54,2.94E-03,43.3,229,229,229,54.2,0,0,0,3.06,0,0,0,0,0,2.94E-03,0,0,3.25,0,0,0.956
0.592,0,0,1.09E-06,2.41,2.41,4.56E-02,1.32,0,1.98E-02,0.49,0,43.3,229,228,229,53.7,0,0,0,2.12,0,0,0,0,0,0,0,0,2.41,0,0,0.647
1.75,0,0,1.06E-06,1.81,1.81,4.36E-02,1.84,0,1.27E-02,0.366,0,43.3,228,228,228,53.6,0,0,0,2.37,0,0,0,0,0,0,0,0,1.81,0,0,0.476
0,0,0,1.05E-06,1.36,1.36,4.16E-02,1.95,0,5.40E-02,1.26,0,43.3,228,226,227,52.3,0,0,0,4.1,0,0,0,0,0,0,0,0,1.36,0,0,0.329
0,0,0,1.03E-06,1.04,1.04,3.99E-02,1.62,0,4.54E-02,1.07,0,43.3,226,225,225,51.2,0,0,0,3.43,0,0,0,0,0,0,0,0,1.04,0,0,0.233
0,0,0,1.02E-06,0.799,0.799,3.84E-02,1.47,0,4.12E-02,0.967,0,43.3,225,223,224,50.2,0,0,0,3.11,0,0,0,0,0,0,0,0,0.799,0,0,0.164
0,0,0,1.01E-06,0.624,0.624,3.71E-02,1.91,0,5.32E-02,1.24,0,43.3,223,222,223,49,0,0,0,4.03,0,0,0,0,0,0,0,0,0.624,0,0,0.116
0.25,0,0,9.99E-07,0.495,0.495,3.58E-02,2.31,0,5.68E-02,1.35,0,43.3,222,220,221,47.7,0,0,0,4.6,0,0,0,0,0,0,0,0,0.495,0,0,8.25E-02
9.98,0,0,9.93E-07,0.938,0.938,4.01E-02,1.86,0,9.37E-03,0.302,0,43.3,220,226,223,52.8,0,0,0,2.24,0,0,0,0,0,0,0,0,0.938,0,0,0.312
4.74,0,0,9.87E-07,1.41,1.41,4.15E-02,0.536,0,0,2.55E-02,0,43.3,226,226,226,53.2,0,0,0,0.545,0,0,0,0,0,0,0,0,1.41,0,0,0.458
0,0,0,9.83E-07,1.05,1.05,3.46E-02,1.04,0,2.33E-03,0.106,0,43.3,226,226,226,53.1,0,0,0,1.14,0,0,0,0,0,0,0,0,1.05,0,0,0.3
0,0,0,9.80E-07,0.792,0.792,3.35E-02,1.04,0,2.82E-02,0.674,0,43.3,226,225,225,52.4,0,0,0,2.15,0,0,0,0,0,0,0,0,0.792,0,0,0.212
0.285,0,0,9.77E-07,0.603,0.603,3.25E-02,1.37,0,3.01E-02,0.724,0,43.3,225,224,224,51.6,0,0,0,2.57,0,0,0,0,0,0,0,0,0.603,0,0,0.15
0.91,0,0,9.75E-07,0.466,0.466,3.16E-02,1.23,0,8.88E-03,0.252,0,43.3,224,224,224,51.4,0,0,0,1.6,0,0,0,0,0,0,0,0,0.466,0,0,0.107
3.18E-02,0,0,9.73E-07,0.367,0.367,3.07E-02,1.49,0,4.67E-02,0.953,0,43.3,224,222,223,50.4,0,0,0,3.08,0,0,0,0,0,0,0,0,0.367,0,0,7.31E-02
9.53E-02,0,0,9.72E-07,0.294,0.294,2.99E-02,1.7,0,6.31E-02,1.06,0,43.3,222,221,222,49.4,0,0,0,3.46,0,0,0,0,0,0,0,0,0.294,0,0,5.15E-02
0.63,0,0,9.71E-07,0.24,0.24,2.91E-02,1.63,0,3.78E-02,0.713,0,43.3,221,220,221,48.7,0,0,0,2.78,0,0,0,0,0,0,0,0,0.24,0,0,3.64E-02
9.33,0,0,9.70E-07,0.782,0.782,3.45E-02,1.66,0,4.41E-03,0.186,0,43.3,220,225,223,52.9,0,0,0,1.85,0,0,0,0,0,0,0,0,0.782,0,0,0.305
3.58,0,0,9.69E-07,0.999,0.999,3.31E-02,1.02,0,0,4.66E-02,0,43.3,225,225,225,53.1,0,0,0,1.04,0,0,0,0,0,0,0,0,0.999,0,0,0.356
0,0,0,9.68E-07,0.743,0.743,2.89E-02,1.76,0,3.49E-02,0.867,0,43.3,225,224,225,52.2,0,0,0,3.13,0,0,0,0,0,0,0,0,0.743,0,0,0.235
28.6,0,0,2.25E-02,5.96,5.99,8.63E-02,3.3,0,4.93E-02,1.25,2.25E-02,43.3,224,228,226,53.5,0,0,0,5.25,0,0,0,0,0,2.25E-02,0,0,5.96,0,0,1.84
3.72,0,0,2.80E-03,4.87,4.87,4.54E-02,1.4,0,4.40E-06,6.32E-02,2.80E-03,43.3,228,228,228,53.6,0,0,0,1.42,0,0,0,0,0,2.80E-03,0,0,4.87,0,0,1.38
0.946,0,0,9.67E-07,3.57,3.57,3.86E-02,1.51,0,1.38E-02,0.385,0,43.3,228,227,227,53.2,0,0,0,2.06,0,0,0,0,0,0,0,0,3.57,0,0,0.974
3.73E-02,0,0,9.67E-07,2.62,2.62,3.62E-02,1.23,0,3.25E-02,0.78,0,43.3,227,226,226,52.4,0,0,0,2.51,0,0,0,0,0,0,0,0,2.62,0,0,0.684
6.45E-02,0,0,9.67E-07,1.93,1.93,3.44E-02,0.827,0,2.11E-02,0.51,0,43.3,226,225,225,51.9,0,0,0,1.66,0,0,0,0,0,0,0,0,1.93,0,0,0.484
0.108,0,0,9.67E-07,1.43,1.43,3.29E-02,0.643,0,1.49E-02,0.365,0,43.3,225,224,224,51.5,0,0,0,1.23,0,0,0,0,0,0,0,0,1.43,0,0,0.342
0,0,0,9.66E-07,1.06,1.06,3.16E-02,0.661,0,1.86E-02,0.451,0,43.3,224,223,224,51,0,0,0,1.4,0,0,0,0,0,0,0,0,1.06,0,0,0.241
0.768,0,0,9.66E-07,0.8,0.8,3.04E-02,1.93,0,3.09E-02,0.776,0,43.3,223,223,223,50.3,0,0,0,3.16,0,0,0,0,0,0,0,0,0.8,0,0,0.174
2.44,0,0,9.66E-07,0.609,0.609,2.94E-02,2.04,0,1.58E-02,0.449,0,43.3,223,223,223,50.9,0,0,0,2.68,0,0,0,0,0,0,0,0,0.609,0,0,0.134
0.258,0,0,9.66E-07,0.47,0.47,2.85E-02,0.777,0,1.44E-02,0.357,0,43.3,223,222,223,50.5,0,0,0,1.35,0,0,0,0,0,0,0,0,0.47,0,0,8.37E-02
1.48,0,0,9.66E-07,0.376,0.376,2.78E-02,1.69,0,1.63E-02,0.449,0,43.3,222,222,222,50.5,0,0,0,2.34,0,0,0,0,0,0,0,0,0.376,0,0,7.32E-02
1.71,0,0,9.66E-07,0.329,0.329,2.73E-02,0.619,0,8.22E-05,3.10E-02,0,43.3,222,223,222,50.9,0,0,0,0.631,0,0,0,0,0,0,0,0,0.329,0,0,6.62E-02
0,0,0,9.66E-07,0.263,0.263,2.63E-02,1.03,0,1.26E-02,0.335,0,43.3,223,222,222,50.5,0,0,0,1.52,0,0,0,0,0,0,0,0,0.263,0,0,3.72E-02
3.18E-02,0,0,9.66E-07,0.214,0.214,2.56E-02,2.08,0,5.56E-02,1.35,0,43.3,222,221,221,49.2,0,0,0,4.28,0,0,0,0,0,0,0,0,0.214,0,0,2.53E-02
0.202,0,0,9.66E-07,0.178,0.178,2.49E-02,2.51,0,6.69E-02,1.54,0,43.3,221,219,220,47.8,0,0,0,5.01,0,0,0,0,0,0,0,0,0.178,0,0,1.76E-02
0,0,0,9.66E-07,0.15,0.15,2.42E-02,2.89,0,0.47,2.14,0,43.3,219,216,218,45.7,0,0,0,6.14,0,0,0,0,0,0,0,0,0.15,0,0,1.05E-02
0,0,0,9.66E-07,0.129,0.129,2.33E-02,2.85,0,0.656,2.19,0,43.3,216,213,215,43.7,0,0,0,6.18,0,0,0,0,0,0,0,0,0.129,0,0,7.80E-03
5.85,0,0,9.66E-07,0.113,0.113,2.25E-02,2.96,0,4.13E-02,1.03,0,43.3,213,216,215,46.6,0,0,0,4.63,0,0,0,0,0,0,0,0,0.113,0,0,1.90E-02
56.5,0,0,0.544,10.5,11.1,0.138,0.211,0,0,1.04E-02,0.546,43.3,216,230,223,53.7,0,0,0,0.215,0,0,0,0,0,0.546,0,0,10.5,0,0,2.77
0.214,0,0,1.03E-03,7.68,7.68,4.92E-02,2.69,0,3.20E-02,0.848,0,43.3,230,228,229,52.8,0,0,0,3.95,0,0,0,0,0,0,0,0,7.68,0,0,1.68
10,0,0,3.59E-02,7.45,7.48,6.44E-02,1.79,0,6.93E-03,0.248,3.57E-02,43.3,228,229,229,53.7,0,0,0,2.07,0,0,0,0,0,3.57E-02,0,0,7.45,0,0,1.79
12,0,0,9.40E-02,7.99,8.08,7.26E-02,2.27,0,1.97E-02,0.553,9.40E-02,43.3,229,229,229,53.8,0,0,0,3.05,0,0,0,0,0,9.40E-02,0,0,7.99,0,0,2.13
0.316,0,0,2.15E-05,5.83,5.83,4.73E-02,1.52,0,3.18E-02,0.781,0,43.3,229,228,229,53,0,0,0,2.77,0,0,0,0,0,0,0,0,5.83,0,0,1.42
0.442,0,0,1.21E-05,4.27,4.27,4.37E-02,1.15,0,1.88E-02,0.477,0,43.3,228,227,227,52.5,0,0,0,1.89,0,0,0,0,0,0,0,0,4.27,0,0,1.01
14,0,0,5.71E-02,5.87,5.93,6.90E-02,0.454,0,0,2.16E-02,5.71E-02,43.3,227,229,228,53.8,0,0,0,0.461,0,0,0,0,0,5.71E-02,0,0,5.87,0,0,1.74
31.9,0,0,0.486,12.2,12.7,0.131,1.79,0,6.49E-03,0.234,0.486,43.3,229,232,230,54.2,0,0,0,2.06,0,0,0,0,0,0.486,0,0,12.2,0,0,3.7
6.94,0,0,4.19E-02,10.2,10.2,7.37E-02,1.97,0,1.16E-02,0.358,4.19E-02,43.3,232,231,232,54.2,0,0,0,2.44,0,0,0,0,0,4.19E-02,0,0,10.2,0,0,2.74
0.552,0,0,4.23E-06,7.43,7.43,5.73E-02,1.73,0,3.13E-02,0.787,0,43.3,231,230,231,53.4,0,0,0,2.96,0,0,0,0,0,0,0,0,7.43,0,0,1.91
1.33,0,0,3.57E-06,5.45,5.45,5.26E-02,2.42,0,3.59E-02,0.918,0,43.3,230,228,229,52.7,0,0,0,3.84,0,0,0,0,0,0,0,0,5.45,0,0,1.35
16.8,0,0,0.107,7.36,7.46,8.40E-02,1.58,0,2.16E-03,0.125,0.107,43.3,228,230,229,54.2,0,0,0,1.68,0,0,0,0,0,0.107,0,0,7.36,0,0,2.13
21.2,0,0,0.33,10.4,10.7,0.107,0.676,0,0,3.16E-02,0.33,43.3,230,232,231,54.4,0,0,0,0.687,0,0,0,0,0,0.33,0,0,10.4,0,0,3.05
4.64,0,0,2.43E-02,8.59,8.61,7.12E-02,1.39,0,0,6.41E-02,2.43E-02,43.3,232,232,232,54.4,0,0,0,1.41,0,0,0,0,0,2.43E-02,0,0,8.59,0,0,2.3
15.1,0,0,0.237,9.86,10.1,9.60E-02,0.397,0,0,1.92E-02,0.237,43.3,232,232,232,54.5,0,0,0,0.403,0,0,0,0,0,0.237,0,0,9.86,0,0,2.93
0.185,0,0,1.84E-06,7.22,7.22,6.05E-02,2.02,0,1.88E-02,0.528,0,43.3,232,231,231,53.9,0,0,0,2.76,0,0,0,0,0,0,0,0,7.22,0,0,1.95
0,0,0,1.67E-06,5.3,5.3,5.57E-02,1.65,0,4.49E-02,1.09,0,43.3,231,229,230,52.7,0,0,0,3.4,0,0,0,0,0,0,0,0,5.3,0,0,1.38
0,0,0,1.53E-06,3.91,3.91,5.19E-02,1.77,0,4.82E-02,1.17,0,43.3,229,227,228,51.5,0,0,0,3.64,0,0,0,0,0,0,0,0,3.91,0,0,0.978
0,0,0,1.42E-06,2.9,2.9,4.87E-02,2.03,0,5.69E-02,1.39,0,43.3,227,225,226,50.1,0,0,0,4.25,0,0,0,0,0,0,0,0,2.9,0,0,0.691
0.147,0,0,1.33E-06,2.17,2.17,4.60E-02,1.87,0,4.91E-02,1.21,0,43.3,225,223,224,48.9,0,0,0,3.79,0,0,0,0,0,0,0,0,2.17,0,0,0.489
0.126,0,0,1.26E-06,1.64,1.64,4.37E-02,1.48,0,3.65E-02,0.899,0,43.3,223,222,223,48,0,0,0,2.91,0,0,0,0,0,0,0,0,1.64,0,0,0.348
0,0,0,1.20E-06,1.25,1.25,4.16E-02,0.988,0,2.63E-02,0.649,0,43.3,222,221,221,47.4,0,0,0,2.03,0,0,0,0,0,0,0,0,1.25,0,0,0.246
6.45E-02,0,0,1.16E-06,0.964,0.964,3.98E-02,1.96,0,4.86E-02,1.26,0,43.3,221,219,220,46.3,0,0,0,3.97,0,0,0,0,0,0,0,0,0.964,0,0,0.175
0.989,0,0,1.12E-06,0.753,0.753,3.81E-02,2.6,0,4.27E-02,1.09,0,43.3,219,218,219,45.6,0,0,0,4.44,0,0,0,0,0,0,0,0,0.753,0,0,0.128
1.37,0,0,1.09E-06,0.597,0.597,3.67E-02,0.949,0,9.50E-05,4.69E-02,0,43.3,218,218,218,45.7,0,0,0,0.967,0,0,0,0,0,0,0,0,0.597,0,0,9.58E-02
0,0,0,1.07E-06,0.481,0.481,3.52E-02,1.98,0,4.34E-02,1.12,0,43.3,218,216,217,44.9,0,0,0,3.85,0,0,0,0,0,0,0,0,0.481,0,0,6.12E-02
0.139,0,0,1.05E-06,0.393,0.393,3.39E-02,1.84,0,0.108,1.15,0,43.3,216,215,216,44.1,0,0,0,3.83,0,0,0,0,0,0,0,0,0.393,0,0,4.41E-02
0.942,0,0,1.03E-06,0.326,0.326,3.27E-02,1.74,0,0.24,0.721,0,43.3,215,214,214,43.6,0,0,0,2.81,0,0,0,0,0,0,0,0,0.326,0,0,3.83E-02
0,0,0,1.02E-06,0.275,0.275,3.14E-02,1.39,0,0.334,1.05,0,43.3,214,212,213,42.6,0,0,0,2.99,0,0,0,0,0,0,0,0,0.275,0,0,2.07E-02
0,0,0,1.01E-06,0.235,0.235,3.02E-02,1.52,0,0.366,1.16,0,43.3,212,211,211,41.6,0,0,0,3.37,0,0,0,0,0,0,0,0,0.235,0,0,1.41E-02
0,0,0,9.99E-07,0.203,0.203,2.91E-02,0.982,0,0.212,0.77,0,43.3,211,209,210,40.9,0,0,0,2.22,0,0,0,0,0,0,0,0,0.203,0,0,1.05E-02
1.73,0,0,9.93E-07,0.178,0.178,2.81E-02,1.92,0,7.68E-02,0.444,0,43.3,209,209,209,40.9,0,0,0,2.56,0,0,0,0,0,0,0,0,0.178,0,0,1.47E-02
4.58E-02,0,0,9.88E-07,0.158,0.158,2.73E-02,0.958,0,0.208,0.705,0,43.3,209,208,209,40.2,0,0,0,2.02,0,0,0,0,0,0,0,0,0.158,0,0,8.00E-03
0,0,0,9.83E-07,0.141,0.141,2.65E-02,0.859,0,0.187,0.672,0,43.3,208,207,208,39.6,0,0,0,1.9,0,0,0,0,0,0,0,0,0.141,0,0,7.28E-03
0.139,0,0,9.80E-07,0.128,0.128,2.56E-02,1.14,0,0.227,0.778,0,43.3,207,206,207,39,0,0,0,2.38,0,0,0,0,0,0,0,0,0.128,0,0,6.77E-03
1.22,0,0,9.77E-07,0.116,0.116,2.49E-02,1.41,0,0.147,0.393,0,43.3,206,206,206,39.1,0,0,0,1.95,0,0,0,0,0,0,0,0,0.116,0,0,7.88E-03
1.19,0,0,9.75E-07,0.107,0.107,2.42E-02,0.314,0,0,1.55E-02,0,43.3,206,206,206,39.1,0,0,0,0.32,0,0,0,0,0,0,0,0,0.107,0,0,6.37E-03
1.27,0,0,9.73E-07,9.86E-02,9.86E-02,2.37E-02,1.11,0,3.67E-03,5.49E-02,0,43.3,206,206,206,39.7,0,0,0,1.13,0,0,0,0,0,0,0,0,9.86E-02,0,0,5.88E-03
0.126,0,0,9.72E-07,9.15E-02,9.15E-02,2.30E-02,1.68,0,0.261,0.981,0,43.3,206,205,205,38.8,0,0,0,3.13,0,0,0,0,0,0,0,0,9.15E-02,0,0,4.94E-03
0,0,0,9.71E-07,8.47E-02,8.47E-02,2.22E-02,0.942,0,0.197,0.745,0,43.3,205,204,204,38.2,0,0,0,2.08,0,0,0,0,0,0,0,0,8.47E-02,0,0,4.62E-03
0,0,0,9.70E-07,7.87E-02,7.87E-02,2.16E-02,0.412,0,8.29E-02,0.329,0,43.3,204,203,204,37.9,0,0,0,0.936,0,0,0,0,0,0,0,0,7.87E-02,0,0,4.39E-03
0,0,0,9.69E-07,7.35E-02,7.35E-02,2.11E-02,0.614,0,0.122,0.492,0,43.3,203,203,203,37.6,0,0,0,1.4,0,0,0,0,0,0,0,0,7.35E-02,0,0,4.18E-03
0.442,0,0,9.68E-07,6.90E-02,6.90E-02,2.06E-02,0.619,0,3.24E-02,0.169,0,43.3,203,202,202,37.5,0,0,0,0.878,0,0,0,0,0,0,0,0,6.90E-02,0,0,4.12E-03
1.48,0,0,9.68E-07,6.51E-02,6.51E-02,2.01E-02,1.4,0,8.73E-02,0.274,0,43.3,202,202,202,37.7,0,0,0,1.76,0,0,0,0,0,0,0,0,6.51E-02,0,0,5.43E-03
0.37,0,0,9.67E-07,6.15E-02,6.15E-02,1.96E-02,1.31,0,0.219,0.751,0,43.3,202,201,202,37.1,0,0,0,2.46,0,0,0,0,0,0,0,0,6.15E-02,0,0,3.84E-03
0.647,0,0,9.67E-07,5.82E-02,5.82E-02,1.91E-02,0.712,0,4.44E-02,0.163,0,43.3,201,201,201,37.1,0,0,0,0.925,0,0,0,0,0,0,0,0,5.82E-02,0,0,3.89E-03
6.35E-02,0,0,9.67E-07,5.53E-02,5.53E-02,1.87E-02,0.846,0,0.14,0.597,0,43.3,201,200,201,36.6,0,0,0,1.76,0,0,0,0,0,0,0,0,5.53E-02,0,0,3.45E-03
0.182,0,0,9.67E-07,5.26E-02,5.26E-02,1.82E-02,0.572,0,8.42E-02,0.314,0,43.3,200,200,200,36.4,0,0,0,1.07,0,0,0,0,0,0,0,0,5.26E-02,0,0,3.27E-03
0,0,0,9.67E-07,5.02E-02,5.02E-02,1.78E-02,0.341,0,6.88E-02,0.272,0,43.3,200,199,200,36.2,0,0,0,0.78,0,0,0,0,0,0,0,0,5.02E-02,0,0,3.10E-03
0,0,0,9.66E-07,4.79E-02,4.79E-02,1.74E-02,1.16,0,0.255,0.909,0,43.3,199,198,199,35.6,0,0,0,2.67,0,0,0,0,0,0,0,0,4.79E-02,0,0,2.97E-03
7.52,0,0,9.66E-07,4.58E-02,4.58E-02,1.70E-02,1.55,0,3.46E-03,0.149,0,43.3,198,204,201,41,0,0,0,1.71,0,0,0,0,0,0,0,0,4.58E-02,0,0,2.43E-02
0.646,0,0,9.66E-07,4.39E-02,4.39E-02,1.67E-02,1.36,0,1.75E-02,0.466,0,43.3,204,203,203,40.5,0,0,0,2.04,0,0,0,0,0,0,0,0,4.39E-02,0,0,2.97E-03
45.8,0,0,0.134,5.89,6.02,7.96E-02,1.85,0,8.47E-03,0.288,0.134,43.3,203,222,213,51.2,0,0,0,2.18,0,0,0,0,0,0.134,0,0,5.89,0,0,2.03
10.2,0,0,3.54E-03,6.1,6.1,5.16E-02,1.04,0,0,5.02E-02,3.49E-03,43.3,222,224,223,52,0,0,0,1.06,0,0,0,0,0,3.49E-03,0,0,6.1,0,0,1.64
22.9,0,0,4.34E-02,9.35,9.39,8.79E-02,0.988,0,0,4.72E-02,4.34E-02,43.3,224,229,226,53.5,0,0,0,1,0,0,0,0,0,4.34E-02,0,0,9.35,0,0,2.46
10.6,0,0,3.07E-02,9.19,9.22,7.11E-02,0.431,0,0,2.19E-02,3.07E-02,43.3,229,229,229,53.7,0,0,0,0.439,0,0,0,0,0,3.07E-02,0,0,9.19,0,0,2.31
2.92,0,0,5.54E-03,7.36,7.37,5.40E-02,0.463,0,0,2.33E-02,5.53E-03,43.3,229,229,229,53.7,0,0,0,0.471,0,0,0,0,0,5.53E-03,0,0,7.36,0,0,1.83
3.73E-02,0,0,1.12E-06,5.37,5.37,4.45E-02,1.71,0,1.75E-02,0.503,0,43.3,229,228,228,53.1,0,0,0,2.39,0,0,0,0,0,0,0,0,5.37,0,0,1.28
0,0,0,1.01E-06,3.93,3.93,4.12E-02,1.94,0,5.33E-02,1.33,0,43.3,228,226,227,51.8,0,0,0,3.99,0,0,0,0,0,0,0,0,3.93,0,0,0.905
0,0,0,9.77E-07,2.89,2.89,3.86E-02,1.39,0,3.87E-02,0.967,0,43.3,226,224,225,50.8,0,0,0,2.88,0,0,0,0,0,0,0,0,2.89,0,0,0.641
0,0,0,9.68E-07,2.14,2.14,3.64E-02,1.22,0,3.41E-02,0.851,0,43.3,224,223,224,49.9,0,0,0,2.53,0,0,0,0,0,0,0,0,2.14,0,0,0.455
0,0,0,9.66E-07,1.59,1.59,3.46E-02,1.06,0,2.99E-02,0.745,0,43.3,223,222,222,49.2,0,0,0,2.22,0,0,0,0,0,0,0,0,1.59,0,0,0.322
1.05,0,0,9.66E-07,1.19,1.19,3.30E-02,2.12,0,2.88E-02,0.761,0,43.3,222,221,221,48.5,0,0,0,3.24,0,0,0,0,0,0,0,0,1.19,0,0,0.235
27.3,0,0,7.31E-02,5.61,5.68,8.36E-02,0.358,0,0,1.76E-02,7.31E-02,43.3,221,228,225,53.7,0,0,0,0.363,0,0,0,0,0,7.31E-02,0,0,5.61,0,0,1.46
29.4,0,0,0.371,11.4,11.8,0.125,9.67E-02,0,0,6.07E-03,0.371,43.3,228,232,230,54.1,0,0,0,9.89E-02,0,0,0,0,0,0.371,0,0,11.4,0,0,3.16
3.7,0,0,1.71E-02,9.23,9.25,6.89E-02,0.194,0,0,1.02E-02,1.71E-02,43.3,232,231,231,54.1,0,0,0,0.197,0,0,0,0,0,1.71E-02,0,0,9.23,0,0,2.25
26.4,0,0,0.483,13.3,13.7,0.131,1.44,0,7.96E-04,8.91E-02,0.483,43.3,231,234,233,54.6,0,0,0,1.49,0,0,0,0,0,0.483,0,0,13.3,0,0,3.37
3.29,0,0,3.73E-03,10.2,10.2,7.34E-02,1.76,0,6.06E-03,0.231,3.73E-03,43.3,234,233,233,54.4,0,0,0,2,0,0,0,0,0,3.73E-03,0,0,10.2,0,0,2.41
0.294,0,0,9.66E-07,7.49,7.49,6.29E-02,1.07,0,2.23E-02,0.574,0,43.3,233,231,232,53.7,0,0,0,1.93,0,0,0,0,0,0,0,0,7.49,0,0,1.69
6.64E-02,0,0,9.66E-07,5.52,5.52,5.75E-02,1.08,0,2.83E-02,0.714,0,43.3,231,229,230,52.9,0,0,0,2.17,0,0,0,0,0,0,0,0,5.52,0,0,1.2
5.12,0,0,1.34E-04,4.56,4.56,5.81E-02,1.88,0,1.00E-02,0.335,1.33E-04,43.3,229,230,230,54.1,0,0,0,2.27,0,0,0,0,0,1.33E-04,0,0,4.56,0,0,1.04
0.442,0,0,9.66E-07,3.38,3.38,5.07E-02,0.996,0,1.45E-02,0.387,0,43.3,230,229,230,53.7,0,0,0,1.56,0,0,0,0,0,0,0,0,3.38,0,0,0.717
3.63E-03,0,0,9.66E-07,2.52,2.52,4.76E-02,0.325,0,1.01E-02,0.261,0,43.3,229,228,229,53.4,0,0,0,0.71,0,0,0,0,0,0,0,0,2.52,0,0,0.507
7.56,0,0,4.25E-03,3.19,3.19,5.83E-02,1.28,0,5.12E-04,7.91E-02,4.25E-03,43.3,228,229,229,54,0,0,0,1.32,0,0,0,0,0,4.25E-03,0,0,3.19,0,0,0.747
48.5,0,0,1.29,14.1,15.4,0.177,0.786,0,0,3.85E-02,1.29,43.3,229,234,232,54.8,0,0,0,0.798,0,0,0,0,0,1.29,0,0,14.1,0,0,4.46
0,0,0,1.43E-03,10.3,10.3,7.17E-02,0.779,0,2.32E-03,9.94E-02,0,43.3,234,233,234,54.5,0,0,0,0.872,0,0,0,0,0,0,0,0,10.3,0,0,2.63
